Date,Open,High,Low,Close,Adj Close,Volume
2002-06-19,55.0,55.0,55.0,55.0,46.313007,20000
2002-06-20,110.0,110.0,110.0,110.0,92.626015,0
2002-06-21,110.0,110.0,110.0,110.0,92.626015,0
2002-06-24,60.0,65.0,60.0,65.0,54.733551,155000
2002-06-25,60.0,62.5,60.0,62.5,52.628414,384000
2002-06-26,60.0,60.0,60.0,60.0,50.523277,13000
2002-06-27,120.0,120.0,95.0,95.0,79.995186,0
2002-06-28,120.0,120.0,95.0,95.0,79.995186,0
2002-07-01,115.0,115.0,100.0,100.0,84.20545200000001,0
2002-07-02,50.0,50.0,50.0,50.0,42.102726000000004,1000
2002-07-03,110.0,110.0,100.0,100.0,84.20545200000001,0
2002-07-04,115.0,115.0,55.0,55.0,46.313007,0
2002-07-05,115.0,115.0,90.0,90.0,75.784912,0
2002-07-08,57.5,60.0,57.5,60.0,50.523277,150000
2002-07-09,60.0,62.5,60.0,62.5,52.628414,699000
2002-07-10,62.5,62.5,62.5,62.5,52.628414,386000
2002-07-11,60.0,62.5,60.0,60.0,50.523277,341000
2002-07-12,50.0,62.5,50.0,62.5,52.628414,354000
2002-07-15,62.5,65.0,62.5,65.0,54.733551,521000
2002-07-16,62.5,62.5,62.5,62.5,52.628414,122000
2002-07-17,62.5,62.5,60.0,60.0,50.523277,246000
2002-07-18,62.5,62.5,62.5,62.5,52.628414,150000
2002-07-19,62.5,62.5,62.5,62.5,52.628414,585000
2002-07-22,62.5,62.5,62.5,62.5,52.628414,1000000
2002-07-23,125.0,125.0,105.0,105.0,88.415726,0
2002-07-24,52.5,52.5,52.5,52.5,44.207863,160000
2002-07-25,120.0,120.0,110.0,110.0,92.626015,0
2002-07-26,52.5,52.5,52.5,52.5,44.207863,100000
2002-07-29,55.0,55.0,55.0,55.0,46.313007,1000
2002-07-30,125.0,125.0,105.0,105.0,88.415726,0
2002-07-31,120.0,120.0,105.0,105.0,88.415726,0
2002-08-01,120.0,120.0,105.0,105.0,88.415726,0
2002-08-02,125.0,125.0,105.0,105.0,88.415726,0
2002-08-05,110.0,110.0,105.0,105.0,88.415726,0
2002-08-06,50.0,50.0,50.0,50.0,42.102726000000004,50000
2002-08-07,115.0,115.0,100.0,100.0,84.20545200000001,0
2002-08-08,120.0,120.0,100.0,100.0,84.20545200000001,0
2002-08-09,52.5,52.5,52.5,52.5,44.207863,100000
2002-08-12,115.0,115.0,105.0,105.0,88.415726,0
2002-08-13,120.0,120.0,100.0,100.0,84.20545200000001,0
2002-08-14,115.0,115.0,100.0,100.0,84.20545200000001,0
